candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B2-RM-C001,READY_FOR_ID,drone_risk_management,Risk Management,RM1,site suitability,"市街地近郊で無人航空機を飛行させる計画で、候補の離着陸場所には人の出入りは少ないが、すぐ脇に大きな鉄骨構造物がある。別の候補地はやや離れているものの、人の立入りを管理しやすく、周囲に大きな構造物がない。
飛行計画上の離着陸場所の選定として、教則に最も合うものはどれか。",人の出入りが少なければ、鉄骨構造物の有無は離着陸場所の選定に影響しない,人の立入りや騒音に加え、コンパスエラーの原因となる構造物の有無も考慮して選定する,離着陸場所では通信品質だけを確認し、構造物の影響は飛行開始後に評価する,,B,教則は、離着陸場について人の立入りや騒音だけでなく、コンパスエラーの原因となる構造物がないかにも留意するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(1)飛行計画策定時の確認事項,離着陸場の適否では、人の立入り・騒音に加えてコンパスエラーの原因となる構造物も確認する。,人が少なければ構造物による磁気的影響は無視できる。,site conditions -> compass-error hazard -> compare candidate sites -> select controllable site,LOW。既存Riskの一般的な安全マージン・障害物回避問題とは異なり、離着陸場のコンパスエラー要因を含むsite suitabilityを問う。,
B2-RM-C002,READY_FOR_ID,drone_risk_management,Risk Management,RM1,route planning,"飛行経路案Aは目的地まで最短だが、高圧電線の近くを通り、ドクターヘリが往来する可能性がある。経路案Bは少し遠回りだが、これらから離れている。
飛行計画策定時の考え方として最も適切なものはどれか。",飛行時間が短い経路Aを優先し、高圧電線や航空機の往来は飛行中に確認する,高圧電線などの電力施設や航空機の往来を計画段階で考慮し、より安全な経路を選ぶ,高圧電線だけを計画段階で考慮し、航空機の往来は無人航空機の飛行経路選定とは分けて扱う,,B,教則は、飛行経路設定で高圧電線等の電力施設の近接や、ドクターヘリ等の航空機の往来を考慮する必要があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(1)飛行計画策定時の確認事項,経路選定では電力施設の近接と航空機の往来を事前にリスク要因として考慮する。,最短経路なら周辺ハザードの確認は飛行中で足りる。,route alternatives -> identify external hazards -> preflight comparison -> safer route,LOW。既存Riskの一般的な障害物回避とは異なり、高圧電線と航空機往来を飛行計画へ織り込む判断を問う。,
B2-RM-C003,READY_FOR_ID,drone_risk_management,Risk Management,RM1,planning checklist,"飛行計画を作成した時点では問題がなかったため、担当者は「当日の状況が多少変化しても、計画どおり飛ばせばよい」と判断した。
教則に沿った計画の考え方として最も適切なものはどれか。",計画時に問題がなければ、予想できる状況変化を確認事項に含める必要はない,機体の物理的障害、地域特有の現象、制度上の規制に加え、事前に予想し得る状況変化も確認事項に含める,状況変化は飛行後の振り返りで扱い、飛行計画では固定条件だけを確認する,,B,教則は、機体の物理的障害、飛行範囲特有の現象、制度面の規制とともに、事前に予想し得る状況の変化を想定した確認事項の作成を求めている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(1)飛行計画策定時の確認事項,飛行計画の確認事項には予想可能な状況変化も含める。,一度作成した計画は固定条件だけを対象にすればよい。,planning assumptions -> foreseeable changes -> checklist coverage -> adaptive plan,LOW。既存のリスク評価・残留リスク問題とは別に、計画時checklistへforeseeable changeを組み込む境界を問う。,
B2-RM-C004,READY_FOR_ID,drone_risk_management,Risk Management,RM1,temporary restriction,"来週の飛行計画を作成している。通常は飛行可能な空域だが、その日時に緊急用務空域など一時的な飛行規制が設定される可能性がある。
計画策定時の対応として最も適切なものはどれか。",通常時に飛行可能な空域なら、一時的な飛行規制は離陸後に確認すればよい,予定する経路・日時が一時的な飛行規制の対象になっていないか、計画策定時に確認する,一時的な飛行規制は機体性能に関する事項なので、経路・日時の計画とは切り離して確認する,,B,教則は、予定される飛行経路や日時について、緊急用務空域の発令など一時的な飛行規制の対象となっていないかを計画策定時に確認する必要があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(1)飛行計画策定時の確認事項,一時的な飛行規制は、予定経路と日時に結び付けて計画段階で確認する。,通常飛行可能な空域なら一時規制は運航開始後の確認でよい。,time-specific route -> temporary restriction check -> planning constraint -> go/no-go,LOW。Rulesの許可・承認要件そのものではなく、Risk Managementとして日時と経路に一時規制確認を結び付けるplanning decisionを問う。,
B2-RM-C005,READY_FOR_ID,drone_risk_management,Risk Management,RM1,visual-limit route,"目視できる範囲ではあるが、機体が目視限界に近くなる区間で建物付近を通る計画である。地図上では建物との距離が確保できそうに見える。
教則に沿う事前対応として最も適切なものはどれか。",目視範囲内であれば、地図上で距離が確保できれば現地確認は不要である,目視限界付近では障害物との距離差が曖昧になりやすいため、現地で距離を確認し、必要なら補助者を配置する,建物付近では高度を上げれば距離差を判断しやすくなるため、現地確認より高度変更を優先する,,B,教則は、操縦者の目視が限界域付近となる飛行では障害物との距離差が曖昧になりやすいため、事前に現地で距離を確認し、必要と判断した場合は補助者を配置するとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「経路設定」(1)飛行経路の安全な設定,目視限界付近では距離知覚の不確かさを前提に現地確認と必要な補助者配置を行う。,目視範囲内なら地図上の距離確認だけで十分である。,visual limitation -> distance uncertainty -> onsite verification -> assistant if needed,MEDIUM-LOW。既存の障害物回避一般論と近接するが、目視限界による距離知覚の曖昧さと現地確認・補助者判断をanswer-defining propositionとする。,
B2-RM-C006,AI_PRE_ACCEPT,drone_risk_management,Risk Management,RM2,cold-weather battery,"普段は十分な飛行時間を確保できる機体を、冬の低温環境で同じ飛行時間だけ使用する計画である。機体の使用温度範囲内ではある。
リスク評価として最も適切なものはどれか。",使用温度範囲内なら、バッテリーの飛行可能時間は普段と同じとみなせる,低温ではバッテリーの持続時間が普段より短くなる可能性を見込み、飛行時間に余裕を持たせる,低温の影響は主にGNSS精度に現れるため、飛行時間の見直しは不要である,,B,教則は、運用可能な範囲内でも低温・高温の影響を受け得て、特に低温時はバッテリー持続時間が普段より短くなる可能性があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(2)気象に関する注意事項,低温時は使用温度範囲内でもバッテリー持続時間低下を運航計画へ織り込む。,使用温度範囲内なら飛行可能時間は通常時と同じである。,temperature condition -> battery endurance risk -> reserve margin -> flight-time adjustment,LOW。既存の一般的な気象情報・飛行開始判断とは異なり、低温によるbattery endurance変化を運航時間へ反映する。,
B2-RM-C007,READY_FOR_ID,drone_risk_management,Risk Management,RM2,thermal-updraft site,"晴天の日、広い太陽光パネル群の上空付近を飛行する案と、同程度の距離で地表の加熱が小さい場所を通る案がある。
気象リスクの観点から考慮すべき事項として最も適切なものはどれか。",太陽光パネル上空は地表面の加熱による上昇気流に注意し、経路選定に反映する,太陽光パネルは風を完全に遮るため、上空の気流は常に安定すると考える,地表面の加熱は無人航空機の飛行には影響しないため、距離だけで経路を決める,,A,教則は、地表面が暖められると上昇気流が発生するため、広い太陽光パネルやアスファルト・コンクリートが多い市街地は注意が必要としている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(2)気象に関する注意事項,加熱された広い地表面では上昇気流を局地的な運航リスクとして扱う。,晴天なら太陽光パネル上空の気流は安定する。,surface heating -> local updraft -> route exposure -> route choice,LOW。既存Riskの一般風・前線問題とは異なる局地的thermal updraftのsite-specific判断。,
B2-RM-C008,READY_FOR_ID,drone_risk_management,Risk Management,RM2,dust-devil risk,"強い日射が続く日の午後、広い運動場で飛行する計画がある。周辺の一般的な風速予報は弱風である。
教則に照らした判断として最も適切なものはどれか。",一般予報が弱風なら、運動場では局地的な風の変化を考慮しなくてよい,広い運動場では強い日射により上昇気流やつむじ風が発生する可能性も考慮する,つむじ風は海上だけで発生するため、陸上の運動場では考慮しない,,B,教則は、広い運動場のような場所では、強い日射により上昇気流が起こり、つむじ風が発生する可能性があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(2)気象に関する注意事項,弱い一般風予報でも、強い日射を受ける広い運動場では局地的なつむじ風リスクを考慮する。,一般予報が弱風なら局地風のリスクはない。,forecast baseline -> site heating -> local vortex possibility -> operational caution,LOW。一般的な気象情報取得ではなく、site heatingに起因する局地現象を問う。,
B2-RM-C009,READY_FOR_ID,drone_risk_management,Risk Management,RM2,thunder go-no-go,"飛行予定地ではまだ雨が降っていないが、近くで雷鳴が聞こえ始めた。飛行目的には時間的余裕がある。
教則の気象判断として最も適切なものはどれか。",降雨が始まるまでは飛行を開始し、雨が降った時点で帰還する,雷鳴が聞こえる時は、飛行の延期又は中止を選ぶことが望ましい,雷鳴だけでは気象リスクとは扱わず、平均風速だけで開始可否を決める,,B,教則は、降雨時、降雪時、霧の発生時や雷鳴が聞こえる時は、飛行の延期や中止が望ましいとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「安全のための気象状況の確認及び飛行の実施の判断」(1),雷鳴は降雨開始前でも延期・中止を検討すべき気象条件である。,雨が降るまでは雷鳴だけで飛行を止める必要はない。,thunder cue -> hazardous weather inference -> go/no-go -> postpone/cancel,MEDIUM-LOW。既存の一般的なflight-start judgmentと近接するが、降雨前の雷鳴という具体的decision boundaryを問う。,
B2-RM-C010,READY_FOR_ID,drone_risk_management,Risk Management,RM2,sea-land breeze,"夏の沿岸部で、同じ場所を昼間と夜間に飛行する計画を比較している。
海陸風の一般的な変化として教則に合うものはどれか。",昼は海上へ、夜は陸上へ向かって吹く,昼は暖まりやすい陸上へ、夜は冷めにくい海上へ向かって吹く,昼夜で風向は変わらず、風速だけが変化する,,B,海陸風は海と陸の気温差で生じ、地表付近では日中は暖まりやすい陸上へ、夜間は冷めにくい海上へ向かって吹く。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の影響」(1)2)e.海陸風,沿岸部の局地風は昼夜の熱的条件に応じて海風・陸風が入れ替わる。,沿岸の局地風は昼夜で方向が変わらない。,coastal heating cycle -> pressure difference -> wind reversal -> time-of-day route risk,LOW。既存のcold-front/一般風問題とは異なるlocal wind time-of-day variation。,
