candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B12-OPS-C001,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT01,postflight wear inspection,飛行を終えて着陸した。飛行中には異常を感じなかったが、次の飛行も予定している。教則に沿う飛行後の対応として最も適切なものはどれか。,飛行中に異常がなければ、そのまま次の飛行へ進む,機体各部の摩耗や損傷等を確認し、次の運航に支障となる異常がないか点検する,定期整備時期に達していなければ、飛行後点検は行わない,,B,教則は、飛行後にも機体各部の状態を点検し、摩耗等を含め次の安全な運航に支障となる異常がないか確認する考え方を示している。飛行中に異常を感じなかったことだけでは飛行後点検を省略できない。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「飛行後の点検」,着陸後は機体各部の摩耗等を確認し、次の運航に支障となる異常がないか点検する。,飛行中に異常を感じなければ着陸後の摩耗確認は不要である。,flight completed -> inspect wear/condition -> determine postflight airworthiness,Tier A。Q078は定期整備時期、Q081は飛行前点検。本問は着陸後の摩耗点検という別ライフサイクル段階を問う。,
B12-OPS-C002,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT02,postflight abnormal heat inspection,飛行後、機体の外観には目立つ損傷がない。一方、電源系付近に通常より強い熱を感じる。教則に沿う扱いとして最も適切なものはどれか。,外観損傷がなければ異常ではないため、そのまま保管する,飛行後点検では機器の異常な発熱も確認対象とし、異常兆候として扱う,次回の飛行中に温度がさらに上がるか確認してから判断する,,B,飛行後点検は外観損傷だけを見るものではなく、機器の異常な発熱など飛行中に表面化しにくい異常兆候も確認する。通常と異なる発熱を認めた状態で次の運航を前提にしてはならない。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「飛行後の点検」,飛行後は機器の異常な発熱の有無も確認する。,外観損傷がなければ、飛行後の異常発熱は点検対象にしなくてよい。,postflight state -> thermal symptom check -> latent equipment-fault detection,Tier A（B12 reconciliationでC002をTier Aへ修正）。Q081は飛行前作動点検、Q167はLiPo衝撃後の発火リスク。本問は飛行後の異常発熱確認を直接問う。,
B12-OPS-C003,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT03,operation-end storage and logging,予定していた一連の飛行をすべて終え、飛行後点検にも異常はなかった。運航終了時の措置として教則に最も合うものはどれか。,点検が終われば機体を現場に置いたままでもよく、記録は次回飛行前にまとめる,機体を安全に保管し、必要な飛行記録を作成して一連の運航を終了する,機体を保管すれば、飛行記録は異常があった飛行だけ作成する,,B,教則は、一連の運航終了後に機体を安全に保管するとともに、飛行記録を作成する運用を示している。飛行後点検だけで運航終了手順が完結するわけではない。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「運航終了後の措置」,一連の運航を終えた後は機体を安全に保管するとともに飛行記録を作成する。,飛行後点検が終われば、安全な保管や飛行記録作成は運航終了手順に含まれない。,operation complete -> safe storage + record creation -> close operational lifecycle,Tier A。Q042/Q225は飛行日誌の法定記載内容。本問は運航終了時の保管と記録作成を一連のcloseoutとして問う。,
B12-OPS-C004,AI_PRE_ACCEPT,drone_operations,Operations,B12-OPS-KT04,abnormal-event inspection after safe landing,飛行中に一時的な異常挙動が発生したため、操縦者は危機回避を行い安全な場所へ着陸させた。外観上はすぐに異常が見えない。次の対応として教則に最も合うものはどれか。,安全に着陸できたので、原因が再現しない限り点検せず再飛行する,異常事象の内容に応じた点検を行い、安全を確認してから次の運航を判断する,飛行ログを保存すれば、機体そのものの追加点検は不要である,,B,異常事象が発生した場合は、まず危機回避と安全な着陸を行い、その後、発生した事象に応じた点検を実施して安全性を確認する必要がある。安全に着陸できたことだけで再使用可能とは判断しない。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「異常事象発生後の点検」,異常事象が発生した場合は危機回避と安全な着陸の後、事象に応じた点検を行う。,安全に着陸できれば、異常事象後の追加点検は不要である。,abnormal event -> crisis avoidance/safe landing -> event-specific inspection before reuse,Tier A。Q087は事故直後の人・機体安全、Q195/Q196は緊急着陸判断。本問は安全着陸後の点検フェーズを問う。,
B12-OPS-C005,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT05,process-specific inspection augmentation,標準的な飛行前・飛行後点検表を使用しているが、今回だけ特殊なペイロードを搭載し、通常と異なる運航方法を採用する。教則に沿う点検設計として最も適切なものはどれか。,標準点検表だけを使用し、機体特性や運航方法に固有の確認は追加しない,機体の特性や今回の運航方法に応じて必要な点検項目を追加する,特殊運航では飛行後点検だけ行い、飛行前点検は省略する,,B,教則の点検項目は固定的な最小リストだけで完結するものではなく、機体の特性や運航方法に応じて安全上必要な確認項目を追加する考え方を示している。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「点検・整備」,機体の特性や運航方法に応じ、標準項目に必要な点検項目を追加する。,共通点検項目だけ実施すれば、機体特性や運航方法に固有の追加確認は不要である。,aircraft/operation characteristics -> identify extra hazards -> augment inspection process,Tier A。Q081は標準的な飛行前点検、Q201は計画の実現可能性。本問は点検プロセス自体の追加設計を問う。,
B12-OPS-C006,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT06,preflight registration-mark verification,登録済みの無人航空機を飛行させる直前、登録の有効期間には問題がないことを確認した。機体の登録記号表示について教則に沿う対応はどれか。,登録時に表示済みなら、現在の表示状態は確認しなくてよい,飛行前に登録記号等が適切に表示されていることも確認する,登録記号は飛行後に読めればよく、飛行中に表示されている必要はない,,B,登録の有効性だけでなく、飛行時に必要な識別表示が機体に適切に維持されているかを飛行前に確認することが安全運航の準備となる。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「飛行前の準備・点検」,登録済み機体を飛行させる直前にも、登録記号等が適切に表示されていることを確認する。,登録時に表示済みなら飛行前に登録記号の表示状態を確認する必要はない。,registered aircraft -> preflight state check -> verify required identification remains displayed,Tier B。parent=preflight legal and aircraft-status checks。axes=flight_phase + decision_boundary。Q220は継続維持義務、Q080は許可・登録の有効期間。本問は飛行直前の表示状態確認。,
B12-OPS-C007,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT07,preflight pilot-capability confirmation,有効な二等技能証明を持つ操縦者が、これまで経験の少ない運航方法で業務飛行を行おうとしている。飛行前の確認として教則に最も合うものはどれか。,技能証明が有効なら、今回の飛行に必要な経験や訓練状況は確認不要である,技能証明の有効性に加え、予定する飛行に必要な操縦能力・経験・訓練状況も確認する,経験が少なくても、補助者を置けば操縦者の能力確認は不要になる,,B,技能証明の保有は重要な法的条件だが、実際の運航では予定する飛行に必要な能力・経験・訓練が備わっているかも飛行前に確認する必要がある。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「飛行前の準備」,技能証明の有効性だけでなく、予定する飛行に必要な操縦能力・経験・訓練状況を飛行前に確認する。,有効な技能証明があれば、当該飛行に必要な経験や訓練状況は確認不要である。,certificate valid -> mission-specific capability check -> go/no-go readiness,Tier B。parent=performance-aware flight planning。axes=flight_phase + decision_boundary。Q201は計画段階の能力適合、本問は飛行直前のmission-specific readinessを問う。,
B12-OPS-C008,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT08,preflight certification-condition confirmation,機体認証を受けた無人航空機を使用する。認証自体は有効だが、今回の飛行条件が認証時の使用条件・運用限界内かはまだ確認していない。飛行前の対応として最も適切なものはどれか。,機体認証が有効なら、個々の飛行条件を使用条件と照合する必要はない,予定する飛行条件が認証時の使用条件・運用限界内にあるか確認してから飛行する,技能証明を持つ操縦者なら、機体側の使用条件を超えてもよい,,B,機体認証済みであることと、その飛行が認証時の使用条件・運用限界に適合することは別の確認事項である。飛行前に予定条件との適合を確認する必要がある。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.1.2「飛行前の準備」,認証機では予定する飛行が認証時の使用条件・運用限界内であることを飛行前に確認する。,機体認証が有効なら、個々の飛行で使用条件・運用限界を確認し直す必要はない。,certified aircraft -> mission profile -> compare operating limitations before launch,Tier B。parent=certified aircraft operating limitations。axes=flight_phase + decision_boundary。Q226は条件超過時の法的可否、本問は飛行前確認行為を問う。,
B12-OPS-C009,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT09,helicopter lateral tendency at liftoff,回転翼航空機（ヘリコプター）の離陸を行う。機体ごとのローター構成により、離陸時に横方向へ傾く傾向が生じる場合がある。教則に沿う備えとして最も適切なものはどれか。,離陸時の横方向の傾向は機体特性として把握し、必要な補正操作に備える,ヘリコプターは離陸時には必ず真上にだけ力が働くため横方向の傾きは考慮しない,横方向の傾きはGNSSだけが自動補正するため操縦者は把握しなくてよい,,A,ヘリコプターではローター構成等により離陸時の横方向の挙動に機体固有の傾向が生じる場合がある。操縦者はその傾向を理解し、離陸時の補正操作に備える。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(2)2)「離陸方法」,ヘリコプターの離陸時に生じ得る横方向の傾向を機体特性として把握し、補正操作に備える。,離陸時の横方向傾向は考慮不要である。,helicopter rotor configuration -> lateral tendency at liftoff -> anticipate corrective control,Tier A。Q182は十分なローター回転数、Q068は反トルクとヨー制御。本問は離陸時の横方向挙動への備えを問う。,
B12-OPS-C010,READY_FOR_ID,drone_operations,Operations,B12-OPS-KT10,helicopter prompt ground-effect departure,ヘリコプターが離陸し、地面効果が顕著な低高度で安定した。次の操作として教則に最も合うものはどれか。,地面効果が得られる高度帯に長時間留まり続ける,機体状態を確認しながら、地面効果が顕著な高度帯から適切に上昇して離れる,地面効果中は機体が完全に安定するため、周囲確認を中止する,,B,地面効果は低高度でローター流に影響する状態であり、離陸後の操作では機体状態を確認しつつ適切に上昇して通常の飛行状態へ移行することが重要である。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第5章 5.2.1(2)2)「離陸方法」,離陸後は地面効果が顕著な高度帯に長く留まらず、機体状態を確認しつつその高度帯を離れる。,地面効果帯では長時間ホバリングするほど安全である。,liftoff -> ground-effect regime -> transition to normal climb state,Tier B。parent=helicopter ground effect。axes=flight_phase + reasoning_path。Q132は現象の一般原則、本問は離陸フェーズの具体的transitionを問う。,
