candidate_id,state,unit_id,domain,knowledge_target_id,family,question,choice1,choice2,choice3,choice4,proposed_correct,explanation,source_id,source_version,source_locator,answer_defining_proposition,tested_misconception,reasoning_path,collision_note,permanent_question_id
B9-RISK-C001,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT01,hazard identification breadth,運航前のリスク評価を始める際、ハザードの洗い出しとして最も適切な進め方はどれか。,運航形態に応じて事故等につながり得る具体的なハザードを可能な限り多く特定してからリスクを評価する,代表的なハザードを1つだけ特定すれば他の潜在的ハザードは調べずに評価へ進む,ハザードは事故発生後に確認すればよく飛行前の特定は不要である,,A,教則は、運航形態に応じて事故等につながり得る具体的なハザードを可能な限り多く特定し、その後にそれらが生むリスクを評価する考え方を示している。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「安全に配慮した飛行」,運航形態に応じた具体的ハザードを可能な限り広く特定してからリスク評価へ進む。,代表的なハザードを1つ特定すれば他の潜在的ハザードを洗い出さずにリスク評価へ進んでよい。,operation profile -> enumerate concrete hazards broadly -> evaluate resulting risks,Tier A。Q001はハザード定義、Q006は頻度と重大性、Q008は残余リスク。本問は評価前の広いハザード特定プロセスを問う。,
B9-RISK-C002,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT02,danger-radius safety margin,飛行高度が20mの運航で安全マージンの危険半径を設定する。教則に基づく考え方として適切なものはどれか。,飛行高度20mをそのまま危険半径とする,30mを危険半径とする,高度に関係なく10mを危険半径とする,,B,教則では、飛行高度と同じ数値又は30mのいずれか長い方を危険半径として飛行領域に加え、その範囲へ立入管理措置を講じる考え方を示している。高度20mなら30mが長い。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1 (1)「安全確保のための基礎」1)安全マージン,危険半径は飛行高度と同じ数値又は30mのいずれか長い方とする。,安全マージンの危険半径は高度に関係なく常に30m固定である。,flight altitude -> compare altitude with 30m -> choose larger danger radius -> establish managed uninhabited area,Tier A。Q090は安全マージンの一般原則、Q011/Q012は第三者上空の保証落下距離。本問は危険半径の算定境界を問う。,
B9-RISK-C003,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT03,geofence deviation prevention,予定した飛行範囲からの逸脱を防ぐための具体策として、教則に合うものはどれか。,ジオフェンス機能で飛行禁止空域を設定する,飛行後にログを確認するだけで事前の設定は行わない,飛行禁止空域は操縦者が覚えていれば機体側の設定は不要である,,A,教則は、飛行の逸脱防止策としてジオフェンス機能を用いて飛行禁止空域を設定することが有効としている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1 (1)「安全確保のための基礎」2)飛行の逸脱防止,ジオフェンスで飛行禁止空域を設定することは飛行の逸脱防止に有効である。,ジオフェンスは飛行後の記録確認用であり飛行禁止空域への逸脱防止には使わない。,deviation risk -> configure geofence -> encode prohibited airspace before flight,Tier A。Q090/Q091/Q122は安全マージンや規制確認を扱う。本問はジオフェンスを逸脱防止策として直接問う。,
B9-RISK-C004,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT04,sensor obstacle recognition and avoidance,機体の飛行逸脱や障害物との衝突を防ぐ方法として、教則に合うものはどれか。,機体センサで周囲の障害物を認識し回避する機能を利用する,障害物回避は事前経路設定だけで行い飛行中のセンサ認識は使わない,障害物が見えにくいほどセンサ機能を停止して操縦者の勘に頼る,,A,教則は、衝突防止機能として機体に取り付けたセンサを用い、周囲の障害物を認識して回避することを逸脱防止の具体策として挙げている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1 (1)「安全確保のための基礎」2)飛行の逸脱防止,機体センサによる周囲障害物の認識・回避は逸脱防止に有効である。,障害物回避は事前の経路設定だけで行い機体センサによる飛行中の認識・回避は逸脱防止策にならない。,obstacle/deviation risk -> onboard collision-avoidance sensing -> recognize obstacle -> avoid,Tier A。Q092は事前経路設定、Q063は夜間非対応ビジョンセンサの制限。本問は衝突防止センサの一般的な逸脱防止用途を問う。,
B9-RISK-C005,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT05,safety-manager role separation,運航体制で操縦と安全管理の役割を分けたい。教則が望ましいとしている対応はどれか。,操縦者に加えて安全管理者または運航管理者を配置する,技能証明を持つ操縦者がいれば安全管理の役割分担は検討しない,補助者を置かず操縦者だけに全ての安全判断を集中させる,,A,教則は、安全を確保する運航体制として操縦と安全管理の役割を分割し、操縦者に加えて安全管理者または運航管理者を配置することが望ましいとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1 (1)「安全確保のための基礎」3)安全を確保するための運航体制,操縦と安全管理を分離するため操縦者に加えて安全管理者または運航管理者を配置することが望ましい。,操縦者が技能証明を持っていれば安全管理の役割を分ける運航体制は検討不要である。,pilot workload and safety governance -> separate control and safety-management roles -> assign safety manager,Tier A。既存問は補助者や複数操縦者の責任者指定。本問は操縦と安全管理を分ける安全管理者配置の目的を問う。,
B9-RISK-C006,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT06,stakeholder notice and consent,飛行経路や飛行範囲を決める際、航空法上の手続以外に検討すべき事項として教則に合うものはどれか。,運航条件によっては自治体などの関係者や権利者への周知や承諾を行う,航空法上の手続が終われば関係者や権利者への周知や承諾は常に不要である,飛行経路の関係者への連絡は事故発生後だけ行う,,A,教則は、飛行経路・飛行範囲を決定する際、運航条件によって自治体などの関係者・権利者への周知や承諾が必要となる場合があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(1)飛行計画策定時の確認事項,運航条件に応じて関係者・権利者への周知や承諾の要否を確認する。,航空法上の手続を終えれば飛行場所の関係者・権利者への周知や承諾は飛行計画の検討対象外である。,planned route/range -> identify affected stakeholders/rightsholders -> determine notice/consent need,Tier A。Q058は条例・施設規則、Q091は複数制約の統合。本問は関係者・権利者への周知や承諾そのものを問う。,
B9-RISK-C007,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT07,predefined emergency contacts,事故やインシデントへの備えとして、飛行計画段階で行うべきことはどれか。,緊急連絡先を事前に定義しておく,事故が起きてから最寄りの連絡先を探せばよい,緊急連絡先は操縦者以外には知らせず記録もしない,,A,教則は、運航中の事故・インシデント発生を想定し、緊急連絡先を事前に定義しておくことを求めている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.1「飛行計画」(2)事故・インシデントへの対応,事故・インシデントに備えて緊急連絡先を飛行前に定義しておく。,事故・インシデントが起きてから最寄りの連絡先を調べればよく飛行前に緊急連絡先を定義する必要はない。,credible accident/incident -> preflight preparedness -> define emergency contacts before operation,Tier A。Q052は事故発生後の対応、Q190は通常時の関係機関連絡体制。本問は事故前の緊急連絡先定義を問う。,
B9-RISK-C008,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT08,isobar spacing and wind strength,天気図で等圧線の間隔が狭くなっている。一般的な風の傾向として教則に合うものはどれか。,風は弱くなる,風は強くなる,等圧線の間隔と風の強さは無関係である,,B,教則では、天気図上で等圧線の間隔が狭いほど風が強まると説明している。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の重要性及び情報源」(3)天気図の見方,等圧線の間隔が狭いほど風は強まる。,等圧線の間隔が広いほど気圧差が急になるため風は強くなる。,synoptic chart -> compare isobar spacing -> infer relative wind strength,Tier A。Q093は気象情報源、Q036は平均風速と瞬間風速。本問は等圧線間隔から風の強弱を読む。,
B9-RISK-C009,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT09,low-pressure circulation and weather,北半球の低気圧周辺の風と天気の一般的な特徴として、教則に合うものはどれか。,反時計回りに中心へ風が吹き込み上昇気流で雲が生じやすく一般に天気が悪い,時計回りに中心から風が吹き出し下降気流で晴れやすい,風向は一定せず中心部では常に無風で雲も発生しない,,A,教則は、北半球の低気圧では反時計回りに中心へ風が吹き込み、中心部の上昇気流により雲が発生して一般に天気が悪くなるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の重要性及び情報源」(3)7)低気圧,北半球の低気圧では反時計回りに中心へ風が吹き込み上昇気流により雲が発生しやすい。,北半球の低気圧では時計回りに中心から風が吹き出し下降気流で一般に晴れやすい。,identify low pressure in Northern Hemisphere -> circulation/convergence -> ascending air -> cloud/bad-weather tendency,Tier A。既存問は気象情報収集や寒冷前線を扱う。本問は低気圧自体の循環・上昇流・天候傾向を問う。,
B9-RISK-C010,AI_PRE_ACCEPT,drone_risk_management,Risk Management,B9-RISK-KT10,warm-front weather progression,温暖前線が接近するときの一般的な天気の変化として、教則に合うものはどれか。,層状の厚い雲が広がり気温・湿度が高まり弱い雨が絶え間なく降る傾向がある,発達した積乱雲だけが急に現れ短時間の強雨だけが生じる,雲が消えて気温・湿度が低下し乾燥した晴天が続く,,A,教則は、温暖前線では層状の厚い雲が広がり、接近につれて気温・湿度が高まり、弱い雨が絶え間なく降る傾向があるとしている。,MLIT-UAS-SAFETY-GUIDE-5,5,教則 第6章 6.2「気象の重要性及び情報源」(3)10)b.温暖前線,温暖前線では層状雲が広がり気温・湿度が高まり連続的な弱い雨となる傾向がある。,温暖前線は寒冷前線と同様に発達した積乱雲による短時間の強雨だけが典型である。,front type -> warm-front cloud progression -> temperature/humidity trend -> continuous weak rain,Tier A。Q094は寒冷前線。本問は温暖前線固有の層状雲と連続的な弱雨を問う。,
